time,deviceName,location,object_hAcc,object_sat
2023-09-15 12:45:22.814968678+00:00,A0013,43.2519896::-7.3403207,6,7
2023-09-15 12:58:01.612131631+00:00,A0013,43.2520066::-7.3401182,8,7
2023-09-15 13:09:51.420262639+00:00,A0013,43.2520778::-7.3401103,6,7
2023-09-15 13:20:35.649637866+00:00,A0013,43.2513684::-7.3387291,7,7
2023-09-15 13:31:55.196773521+00:00,A0013,43.2515798::-7.3396891,4,7
2023-09-15 13:37:30.734720242+00:00,A0013,43.2520276::-7.3400201,6,7
2023-09-15 13:50:10.975453981+00:00,A0013,43.2520542::-7.3404761,3,6
2023-09-15 14:03:10.889498405+00:00,A0013,43.2520747::-7.3404201,14,6
2023-09-15 14:19:19.270768256+00:00,A0013,43.2519542::-7.3404431,7,6
2023-09-15 14:33:43.258177624+00:00,A0013,43.2520189::-7.3403045,7,7
2023-09-15 14:44:46.312917507+00:00,A0013,43.2520562::-7.3404019,5,7
2023-09-15 14:59:09.266427304+00:00,A0013,43.2520711::-7.3403019,6,7
2023-09-15 15:08:04.777412873+00:00,A0013,43.25208::-7.3403486,13,6
2023-09-15 17:04:48.881309378+00:00,A0013,43.2520317::-7.340538,7,5
2023-09-15 18:02:02.167356755+00:00,A0013,43.2510405::-7.338302,5,7
2023-09-15 18:10:40.854309475+00:00,A0013,43.2511153::-7.3384692,9,7
2023-09-15 18:22:28.837351027+00:00,A0013,43.2511652::-7.3385924,5,8
2023-09-15 19:06:30.356821108+00:00,A0013,43.2512209::-7.3385538,3,7
2023-09-15 19:30:22.266674825+00:00,A0013,43.2520434::-7.3400386,3,8
2023-09-15 19:47:01.835978503+00:00,A0013,43.2522138::-7.3404276,4,7
2023-09-15 20:10:29.755051228+00:00,A0013,43.2516819::-7.3406942,24,5
2023-09-15 20:19:23.971483717+00:00,A0013,43.2521451::-7.3401413,4,7
2023-09-15 20:20:02.078463496+00:00,A0013,43.2521704::-7.3403102,3,7
2023-09-15 20:20:10.919309459+00:00,A0013,43.2522699::-7.3402803,16,8
2023-09-15 20:26:11.251443498+00:00,A0013,43.2522688::-7.3402459,4,8
2023-09-15 20:40:17.259119580+00:00,A0013,43.2522435::-7.3402426,5,8
2023-09-15 20:40:32.189753460+00:00,A0013,43.2520945::-7.3401359,11,8
2023-09-15 20:54:47.859267645+00:00,A0013,43.2518744::-7.340335,14,9
2023-09-15 21:01:19.869711903+00:00,A0013,43.2518905::-7.3399816,7,8
2023-09-15 21:09:49.979201720+00:00,A0013,43.2521428::-7.3401788,9,8
2023-09-15 21:13:29.806944172+00:00,A0013,43.2522177::-7.3402206,7,8
2023-09-15 21:42:45.005276044+00:00,A0013,43.2519265::-7.3403276,5,6
2023-09-15 21:52:22.950350399+00:00,A0013,43.2519451::-7.3403945,5,7
2023-09-15 22:11:34.906211577+00:00,A0013,43.252016::-7.3403198,6,7
2023-09-15 22:26:54.873720552+00:00,A0013,43.2520573::-7.3404767,5,7
2023-09-15 22:42:31.867437299+00:00,A0013,43.2520474::-7.3403988,5,7
2023-09-15 23:21:22.901151968+00:00,A0013,43.2518224::-7.3399206,4,8
2023-09-16 01:58:52.980846093+00:00,A0013,43.2518348::-7.3398221,4,9
2023-09-16 02:14:06.437854599+00:00,A0013,43.2517799::-7.3397419,2,8
2023-09-16 07:13:19.553834109+00:00,A0013,43.2511637::-7.3381586,14,5
2023-09-16 07:26:13.030953155+00:00,A0013,43.2510072::-7.3383205,3,8
2023-09-16 08:57:01.733181295+00:00,A0013,43.2510752::-7.338664,8,8
2023-09-16 09:19:09.569401622+00:00,A0013,43.2512929::-7.3388065,13,6
2023-09-16 09:28:26.387853485+00:00,A0013,43.2515416::-7.3390966,18,6
2023-09-16 09:39:06.425679342+00:00,A0013,43.2514411::-7.338886,16,7
2023-09-16 09:51:06.240978622+00:00,A0013,43.2508353::-7.3361391,25,7
2023-09-16 09:56:36.259064782+00:00,A0013,43.2511287::-7.3382565,29,8
2023-09-16 10:04:06.288444201+00:00,A0013,43.2511449::-7.3383361,6,6
2023-09-16 10:07:54.049822612+00:00,A0013,43.2511913::-7.3383934,3,6
2023-09-16 10:12:43.365994851+00:00,A0013,43.2512592::-7.3384996,4,7
2023-09-16 10:19:06.942446135+00:00,A0013,43.2515021::-7.3378155,4,7
2023-09-16 10:23:48.786487415+00:00,A0013,43.2523051::-7.3370847,5,7
2023-09-16 10:36:23.451483753+00:00,A0013,43.2523119::-7.3368692,6,8
2023-09-16 10:36:37.425581019+00:00,A0013,43.2522735::-7.3367769,7,8
2023-09-16 10:51:51.602439140+00:00,A0013,43.2524159::-7.3366228,8,8
2023-09-16 10:59:29.825831282+00:00,A0013,43.2523993::-7.3365245,11,8
2023-09-16 11:14:50.622029901+00:00,A0013,43.2520079::-7.3364801,9,8
2023-09-16 11:15:08.925154636+00:00,A0013,43.2522528::-7.3374264,11,8
2023-09-16 11:22:47.833226425+00:00,A0013,43.2527026::-7.3372903,8,8
2023-09-16 11:36:45.141733078+00:00,A0013,43.2518406::-7.3360431,5,8
2023-09-16 11:51:59.462021651+00:00,A0013,43.2521558::-7.3369978,6,8
2023-09-16 12:24:05.725996942+00:00,A0013,43.2522289::-7.3366897,5,6
2023-09-16 12:51:14.546140268+00:00,A0013,43.2524435::-7.3367758,8,6
2023-09-16 12:56:53.354069793+00:00,A0013,43.2523012::-7.3369302,5,7
2023-09-16 13:12:42.021689529+00:00,A0013,43.2525473::-7.3370602,5,7
2023-09-16 13:40:23.164156292+00:00,A0013,43.2521256::-7.3369731,4,8
2023-09-16 13:56:02.407451884+00:00,A0013,43.2524607::-7.3369774,4,7
2023-09-16 14:18:22.711595291+00:00,A0013,43.2523985::-7.3366696,4,7
2023-09-16 14:26:51.853487787+00:00,A0013,43.2520148::-7.3361201,6,7
2023-09-16 14:35:29.907996126+00:00,A0013,43.2519474::-7.3359027,6,7
2023-09-16 14:59:08.918139044+00:00,A0013,43.2519482::-7.3362571,5,7
2023-09-16 15:14:05.396164978+00:00,A0013,43.252655::-7.3369515,4,6
2023-09-16 15:29:50.015989465+00:00,A0013,43.2525445::-7.3366421,4,8
2023-09-16 16:01:10.526313338+00:00,A0013,43.2523049::-7.3368003,6,8
2023-09-16 16:16:14.388292878+00:00,A0013,43.2523056::-7.3370043,7,8
2023-09-16 17:38:00.442346063+00:00,A0013,43.251239::-7.3385778,31,7
2023-09-16 18:08:40.447261312+00:00,A0013,43.2512625::-7.3385057,4,8
2023-09-16 18:58:05.378406287+00:00,A0013,43.2511441::-7.3385465,7,7
2023-09-16 19:20:15.505437778+00:00,A0013,43.2524456::-7.3367864,6,7
2023-09-16 19:28:41.465230103+00:00,A0013,43.2523375::-7.3364551,8,7
2023-09-16 19:41:06.606024563+00:00,A0013,43.2518317::-7.3362087,4,8
2023-09-16 19:56:40.358962308+00:00,A0013,43.2520572::-7.3366802,12,8
2023-09-16 20:12:21.404422563+00:00,A0013,43.252057::-7.3368513,5,7
2023-09-16 20:33:26.893319758+00:00,A0013,43.2524097::-7.3374483,10,7
2023-09-16 20:51:04.525585856+00:00,A0013,43.2524961::-7.3368762,15,6
2023-09-16 21:01:26.311692078+00:00,A0013,43.2518639::-7.336695,16,6
2023-09-16 21:14:46.388560592+00:00,A0013,43.2523495::-7.3368061,7,6
2023-09-16 21:31:28.769050270+00:00,A0013,43.2523769::-7.3368178,3,6
2023-09-16 22:08:26.004045211+00:00,A0013,43.2521727::-7.3366307,12,8
2023-09-16 22:37:57.924448365+00:00,A0013,43.2521697::-7.3367387,7,8
2023-09-17 03:53:13.497766980+00:00,A0013,43.2523339::-7.3368141,3,6
2023-09-17 04:08:52.563273680+00:00,A0013,43.2523599::-7.3368362,2,8
2023-09-17 04:23:55.921876975+00:00,A0013,43.2523695::-7.3368476,4,8
2023-09-17 04:39:01.024166226+00:00,A0013,43.25236::-7.3367702,5,8
2023-09-17 06:59:57.315453600+00:00,A0013,43.2522495::-7.3371649,6,5
2023-09-17 07:09:49.939410282+00:00,A0013,43.2512254::-7.3384146,7,5
2023-09-17 07:34:15.508641926+00:00,A0013,43.2508976::-7.3383991,27,5
2023-09-17 08:11:05.865792441+00:00,A0013,43.251266::-7.3384283,3,7
2023-09-17 09:16:05.004893396+00:00,A0013,43.2522786::-7.3370615,11,7
2023-09-17 09:31:44.858296738+00:00,A0013,43.2521084::-7.3368242,11,7
2023-09-17 09:52:42.893051471+00:00,A0013,43.2519532::-7.3359123,6,7
2023-09-17 10:08:23.322916466+00:00,A0013,43.2518587::-7.3359094,5,8
2023-09-17 10:23:34.004969448+00:00,A0013,43.251986::-7.3366583,15,8
2023-09-17 10:41:20.334833310+00:00,A0013,43.2522751::-7.3365715,4,7
2023-09-17 10:50:50.732320390+00:00,A0013,43.2522828::-7.3365371,3,7
2023-09-17 11:05:45.109416418+00:00,A0013,43.2523853::-7.3364362,4,7
2023-09-17 11:10:32.317576879+00:00,A0013,43.2522796::-7.3364572,4,7
2023-09-17 11:25:56.381382067+00:00,A0013,43.2522643::-7.3365308,4,7
2023-09-17 11:41:32.961833899+00:00,A0013,43.2523117::-7.336544,4,7
2023-09-17 11:56:23.587978270+00:00,A0013,43.2523612::-7.3364865,5,7
2023-09-17 12:22:17.442843375+00:00,A0013,43.2522664::-7.3365569,14,6
2023-09-17 12:28:52.617377216+00:00,A0013,43.2522404::-7.3363365,34,6
2023-09-17 12:37:48.941242034+00:00,A0013,43.2522622::-7.3365919,4,7
2023-09-17 12:46:50.536240571+00:00,A0013,43.252105::-7.3366259,4,7
2023-09-17 16:54:59.432262520+00:00,A0013,43.2523426::-7.3363631,21,4
2023-09-17 17:11:05.012921908+00:00,A0013,43.2523234::-7.3364868,11,7
2023-09-17 17:25:45.931118026+00:00,A0013,43.2522762::-7.3365616,5,9
2023-09-17 17:35:57.423760808+00:00,A0013,43.2523115::-7.3365321,10,9
2023-09-17 17:50:25.914033219+00:00,A0013,43.2523506::-7.3371151,14,8
2023-09-17 18:05:45.151269038+00:00,A0013,43.2524843::-7.3372698,10,9
2023-09-17 18:24:37.600360226+00:00,A0013,43.2520995::-7.3365147,10,8
2023-09-17 18:48:12.101388729+00:00,A0013,43.252273::-7.3364746,12,8
2023-09-17 19:05:34.885285210+00:00,A0013,43.2523581::-7.3372359,6,8
2023-09-17 19:21:02.930821224+00:00,A0013,43.2524261::-7.3372132,5,7
2023-09-17 19:42:35.311983941+00:00,A0013,43.252443::-7.3366254,6,7
2023-09-17 21:57:53.319040779+00:00,A0013,43.2523892::-7.337319,48,5
2023-09-17 22:23:56.198395346+00:00,A0013,43.2522943::-7.3375452,6,7
2023-09-17 22:43:02.771260536+00:00,A0013,43.2524251::-7.3369731,16,8
2023-09-18 02:27:22.058902691+00:00,A0013,43.2524569::-7.3370938,2,7
2023-09-18 02:44:23.931066160+00:00,A0013,43.2525468::-7.337326,4,7
2023-09-18 03:18:04.002513654+00:00,A0013,43.2525116::-7.3373135,2,10
2023-09-18 03:33:13.947962376+00:00,A0013,43.2524491::-7.3373536,13,9
2023-09-18 06:50:20.364026177+00:00,A0013,43.2513095::-7.3383191,31,5
2023-09-18 06:58:42.428602353+00:00,A0013,43.2510447::-7.3380536,9,7
2023-09-18 07:07:05.747368454+00:00,A0013,43.2511028::-7.3380654,7,9
2023-09-18 07:15:18.366798007+00:00,A0013,43.251115::-7.3381178,13,8
2023-09-18 07:40:06.571907846+00:00,A0013,43.2511202::-7.3380359,15,8
2023-09-18 08:58:17.053688808+00:00,A0013,43.2512813::-7.3385483,8,7
2023-09-18 09:07:20.631305938+00:00,A0013,43.2514069::-7.3383465,3,8
2023-09-18 09:15:32.960143048+00:00,A0013,43.2512917::-7.3384483,11,8
2023-09-18 09:33:09.920650114+00:00,A0013,43.2514316::-7.338596,6,9
2023-09-18 10:24:16.991418467+00:00,A0013,43.2519275::-7.3378029,6,6
2023-09-18 10:33:11.074338931+00:00,A0013,43.2526667::-7.3372519,5,6
2023-09-18 10:41:36.792887992+00:00,A0013,43.2524588::-7.3363841,5,8
2023-09-18 10:49:52.463448089+00:00,A0013,43.2519037::-7.3361428,4,8
2023-09-18 11:13:07.443975661+00:00,A0013,43.2520873::-7.3363804,7,8
2023-09-18 11:28:44.560127725+00:00,A0013,43.2522164::-7.3357412,10,8
2023-09-18 11:43:21.137320498+00:00,A0013,43.2520882::-7.3363466,3,6
2023-09-18 12:01:24.395348891+00:00,A0013,43.2518868::-7.3366911,7,6
2023-09-18 12:38:13.884619789+00:00,A0013,43.2524148::-7.3366623,6,6
2023-09-18 12:54:50.301274005+00:00,A0013,43.2520793::-7.3362691,4,7
2023-09-18 13:09:05.473807730+00:00,A0013,43.2522912::-7.3366185,7,8
2023-09-18 13:23:05.851162886+00:00,A0013,43.2520919::-7.3362691,4,7
2023-09-18 13:31:51.964279171+00:00,A0013,43.2520755::-7.3362986,4,8
2023-09-18 13:47:29.543581478+00:00,A0013,43.2522271::-7.3363081,5,7
2023-09-18 14:01:44.280639913+00:00,A0013,43.2521037::-7.3363087,5,8
2023-09-18 14:05:32.339458130+00:00,A0013,43.2519706::-7.3362302,6,7
2023-09-18 14:18:05.628527616+00:00,A0013,43.2520846::-7.3362273,6,8
2023-09-18 14:26:13.986031645+00:00,A0013,43.2526707::-7.3366468,16,8
2023-09-18 14:45:52.061943175+00:00,A0013,43.2531089::-7.3368897,16,8
2023-09-18 16:47:43.930166976+00:00,A0013,43.252124::-7.3362489,13,5
2023-09-18 16:56:55.133652273+00:00,A0013,43.2519505::-7.3362494,3,6
2023-09-18 17:10:35.054064084+00:00,A0013,43.2520663::-7.3361743,3,9
2023-09-18 17:19:56.867088587+00:00,A0013,43.2514755::-7.3381064,13,9
2023-09-18 17:28:07.464106700+00:00,A0013,43.2512096::-7.3384487,16,9
2023-09-18 19:04:44.291123684+00:00,A0013,43.2512221::-7.3385919,9,7
2023-09-18 19:31:08.066882552+00:00,A0013,43.2519757::-7.3362561,9,8
2023-09-18 19:54:36.049220320+00:00,A0013,43.2523806::-7.3366128,5,6
2023-09-18 23:12:54.939359311+00:00,A0013,43.252355::-7.3374237,5,6
2023-09-18 23:28:16.823106368+00:00,A0013,43.2522867::-7.3373429,3,7
2023-09-18 23:43:55.119953382+00:00,A0013,43.252501::-7.3375662,6,8
2023-09-18 23:58:39.959548121+00:00,A0013,43.2522632::-7.3372374,3,7
2023-09-19 00:09:55.363132585+00:00,A0013,43.2518226::-7.3360142,3,8
2023-09-19 00:22:40.447937256+00:00,A0013,43.2520005::-7.3363976,11,8
2023-09-19 07:02:50.364384174+00:00,A0013,43.2515685::-7.3379141,7,6
2023-09-19 07:11:45.017067593+00:00,A0013,43.251172::-7.3386119,6,9
2023-09-19 07:24:22.732808936+00:00,A0013,43.2511538::-7.3384881,7,10
2023-09-19 08:14:29.558707885+00:00,A0013,43.2512251::-7.338534,11,9
2023-09-19 09:59:28.986327511+00:00,A0013,43.251188::-7.3384703,7,7
2023-09-19 11:37:50.061221726+00:00,A0013,43.2520892::-7.3360615,18,6
2023-09-19 11:48:41.836111579+00:00,A0013,43.2521143::-7.3360686,24,6
2023-09-19 11:57:52.177456651+00:00,A0013,43.2523148::-7.3362131,21,6
2023-09-19 12:09:55.023973822+00:00,A0013,43.2525929::-7.3355414,5,6
2023-09-19 12:15:10.969634459+00:00,A0013,43.2528348::-7.335948,5,7
2023-09-19 12:40:40.029238274+00:00,A0013,43.2520796::-7.3361884,3,6
2023-09-19 12:53:23.817004967+00:00,A0013,43.2520773::-7.3362012,3,7
2023-09-19 13:02:09.037861815+00:00,A0013,43.2521637::-7.3370636,3,7
2023-09-19 13:35:43.895631476+00:00,A0013,43.2524036::-7.3361698,10,8
2023-09-19 14:01:07.297353481+00:00,A0013,43.2521062::-7.3362277,9,8
2023-09-19 14:09:24.046062391+00:00,A0013,43.2521288::-7.3364698,7,8
2023-09-19 14:17:54.270168161+00:00,A0013,43.2521098::-7.3363773,3,7
2023-09-19 14:26:27.944374587+00:00,A0013,43.2521816::-7.3365201,4,8
2023-09-19 14:43:21.996653684+00:00,A0013,43.2521426::-7.3364342,5,7
2023-09-19 14:51:35.054170511+00:00,A0013,43.2524265::-7.3363804,5,8
2023-09-19 15:15:13.641044694+00:00,A0013,43.2521386::-7.3365862,7,9
2023-09-19 15:23:21.943226528+00:00,A0013,43.2520853::-7.3365428,5,9
2023-09-19 15:31:20.843148676+00:00,A0013,43.2521698::-7.3363503,9,8
2023-09-19 15:45:48.858324141+00:00,A0013,43.2521305::-7.3364943,9,8
2023-09-19 15:54:44.010121327+00:00,A0013,43.2518962::-7.3362361,4,8
2023-09-19 17:14:17.943887+00:00,A0013,43.2523912::-7.3373514,17,5
2023-09-19 17:30:31.289019180+00:00,A0013,43.252382::-7.3367708,18,6
2023-09-19 17:50:40.002866267+00:00,A0013,43.2513189::-7.3380248,30,6
2023-09-19 17:59:36.023244413+00:00,A0013,43.2511688::-7.3383787,5,10
2023-09-19 19:05:41.807189329+00:00,A0013,43.2511404::-7.3386092,18,8
2023-09-19 19:13:47.813428930+00:00,A0013,43.251299::-7.3388159,13,8
2023-09-19 19:44:23.889197141+00:00,A0013,43.2520288::-7.3357475,14,8
2023-09-19 20:08:51.844592333+00:00,A0013,43.2520102::-7.3360361,90,5
2023-09-19 20:27:55.823207372+00:00,A0013,43.2521197::-7.3365024,11,6
2023-09-19 20:48:40.818699551+00:00,A0013,43.2524785::-7.3364745,6,7
2023-09-19 21:00:23.847589175+00:00,A0013,43.2521097::-7.3365007,3,7
2023-09-19 21:34:50.034180843+00:00,A0013,43.2520857::-7.3363509,5,7
2023-09-19 22:24:07.330302638+00:00,A0013,43.2521485::-7.3362347,5,7
2023-09-19 22:36:10.186104025+00:00,A0013,43.2521352::-7.3363587,8,8
2023-09-20 01:46:49.062232010+00:00,A0013,43.2521185::-7.336824,2,7
2023-09-20 03:58:33.893050491+00:00,A0013,43.2524856::-7.3368572,7,8
2023-09-20 06:37:35.703073706+00:00,A0013,43.2512884::-7.3384025,3,10
2023-09-20 06:45:44.465042747+00:00,A0013,43.2511709::-7.3382218,11,9
2023-09-20 07:23:37.533636940+00:00,A0013,43.2512857::-7.3384945,9,9
2023-09-20 08:21:12.808605767+00:00,A0013,43.2524564::-7.3376993,12,8
2023-09-20 08:29:20.944949242+00:00,A0013,43.252157::-7.3363622,10,8
2023-09-20 08:47:21.991363316+00:00,A0013,43.2522884::-7.3359398,7,7
2023-09-20 09:03:24.384240669+00:00,A0013,43.2520896::-7.3361807,8,9
2023-09-20 09:18:36.521127772+00:00,A0013,43.2522536::-7.3358859,16,8
2023-09-20 09:44:35.994138474+00:00,A0013,43.2522896::-7.3363046,7,8
2023-09-20 09:59:33.409631818+00:00,A0013,43.2522748::-7.3366768,15,8
2023-09-20 10:15:19.971369602+00:00,A0013,43.2523735::-7.3366979,10,7
2023-09-20 10:30:37.529450448+00:00,A0013,43.2522845::-7.3365509,9,8
2023-09-20 10:50:17.923901894+00:00,A0013,43.2523849::-7.337238,7,8
2023-09-20 11:26:28.502896754+00:00,A0013,43.2523829::-7.3370802,13,6
2023-09-20 12:11:50.485236319+00:00,A0013,43.2519426::-7.3361557,15,6
2023-09-20 12:26:38.021658064+00:00,A0013,43.2522242::-7.3363512,11,6
2023-09-20 12:35:15.326421563+00:00,A0013,43.2522616::-7.3369813,8,9
2023-09-20 12:43:51.895784575+00:00,A0013,43.2526405::-7.3370202,16,10
2023-09-20 13:14:42.367245258+00:00,A0013,43.2523521::-7.3367654,8,9
2023-09-20 13:30:11.453306610+00:00,A0013,43.2524044::-7.3370001,8,7
2023-09-20 13:45:51.077537827+00:00,A0013,43.2522079::-7.3368048,6,7
2023-09-20 14:35:02.885718977+00:00,A0013,43.2525863::-7.3369877,16,8
2023-09-20 15:01:15.949148247+00:00,A0013,43.2521371::-7.3363777,5,6
2023-09-20 15:16:54.401395851+00:00,A0013,43.2521638::-7.3361461,6,7
2023-09-20 15:42:59.028015861+00:00,A0013,43.2523635::-7.3373517,7,8
2023-09-20 16:40:45.426072868+00:00,A0013,43.2510462::-7.3380259,45,6
2023-09-20 16:54:22.238107326+00:00,A0013,43.2512111::-7.3385679,15,8
2023-09-20 17:20:45.608525530+00:00,A0013,43.2512505::-7.3384236,5,8
2023-09-20 17:46:08.028868494+00:00,A0013,43.2511969::-7.3383328,7,8
2023-09-20 18:11:54.449458017+00:00,A0013,43.2512051::-7.338395,3,7
2023-09-20 18:20:20.855331845+00:00,A0013,43.2511433::-7.3384345,5,7
2023-09-20 19:00:35.510235090+00:00,A0013,43.2511553::-7.3385707,5,7
2023-09-20 19:15:52.330385383+00:00,A0013,43.251121::-7.3385351,4,7
2023-09-20 19:26:32.973242119+00:00,A0013,43.2512122::-7.3384585,4,8
2023-09-20 20:41:52.861115569+00:00,A0013,43.2512425::-7.3382753,4,6
2023-09-20 21:03:40.022062174+00:00,A0013,43.2512878::-7.3385671,6,7
2023-09-20 22:09:21.934716078+00:00,A0013,43.2512053::-7.3384714,4,7
2023-09-20 22:18:32.547678623+00:00,A0013,43.2511429::-7.3384175,7,7
2023-09-21 03:15:22.966496437+00:00,A0013,43.2511921::-7.3384542,5,6
2023-09-21 07:03:30.073329859+00:00,A0013,43.2510964::-7.3383943,11,5
2023-09-21 07:51:34.951213140+00:00,A0013,43.2511997::-7.3384875,2,9
2023-09-21 08:32:17.820741016+00:00,A0013,43.251209::-7.3386135,19,9
2023-09-21 08:49:59.200924285+00:00,A0013,43.2524174::-7.33595,9,7
2023-09-21 08:58:36.991304535+00:00,A0013,43.2522753::-7.3367256,9,7
2023-09-21 09:08:06.866794191+00:00,A0013,43.2523211::-7.336403,5,7
2023-09-21 09:16:27.844728264+00:00,A0013,43.2521952::-7.3364348,7,7
2023-09-21 09:24:52.871884202+00:00,A0013,43.252266::-7.3364083,4,7
2023-09-21 09:38:11.944765572+00:00,A0013,43.2522078::-7.3363805,3,7
2023-09-21 09:57:20.060559876+00:00,A0013,43.2525816::-7.3372211,3,7
2023-09-21 10:15:05.916824143+00:00,A0013,43.252652::-7.3371887,4,5
2023-09-21 10:23:42.059892200+00:00,A0013,43.2524407::-7.3371527,3,8
2023-09-21 10:31:33.847491173+00:00,A0013,43.2523967::-7.3375496,10,8
2023-09-21 10:39:43.946921901+00:00,A0013,43.2524361::-7.3373478,10,8
2023-09-21 10:59:45.799643387+00:00,A0013,43.2527538::-7.3370956,11,8
2023-09-21 11:11:49.767536460+00:00,A0013,43.2524926::-7.3373412,8,8
2023-09-21 11:24:41.977863206+00:00,A0013,43.2526211::-7.3372333,23,8
2023-09-21 11:28:09.814377078+00:00,A0013,43.2525838::-7.3373455,19,8
2023-09-21 11:38:01.861540914+00:00,A0013,43.2525183::-7.337272,21,8
2023-09-21 12:05:27.926389861+00:00,A0013,43.2526504::-7.3373581,11,6
2023-09-21 12:32:05.897310777+00:00,A0013,43.2526141::-7.337357,8,6
2023-09-21 12:41:14.082511989+00:00,A0013,43.2527198::-7.337162,3,7
2023-09-21 13:11:05.767888997+00:00,A0013,43.2524727::-7.3376294,4,8
2023-09-21 13:30:35.243688185+00:00,A0013,43.2524265::-7.3370276,4,8
2023-09-21 14:22:04.899076920+00:00,A0013,43.2524686::-7.337218,6,8
2023-09-21 14:40:51.998036123+00:00,A0013,43.2522291::-7.3372549,3,7
2023-09-21 14:56:22.131986429+00:00,A0013,43.2525489::-7.3373561,4,8
2023-09-21 15:15:51.786562001+00:00,A0013,43.2525729::-7.3368606,8,8
2023-09-21 16:37:16.989601581+00:00,A0013,43.2525739::-7.3370209,12,7
2023-09-21 16:55:04.860433238+00:00,A0013,43.2524297::-7.3373638,11,8
2023-09-21 17:13:46.859366525+00:00,A0013,43.2524795::-7.3371655,11,9
2023-09-21 18:02:31.958336435+00:00,A0013,43.2515016::-7.3383281,6,7
2023-09-21 18:11:40.978381251+00:00,A0013,43.2511648::-7.3384402,6,8
2023-09-21 19:31:29.127380379+00:00,A0013,43.2511632::-7.3386338,8,8
2023-09-21 20:55:23.103108685+00:00,A0013,43.2512625::-7.3384423,12,5
2023-09-22 00:55:50.344170561+00:00,A0013,43.2512367::-7.338635,3,6
2023-09-22 07:38:49.845067110+00:00,A0013,43.2524323::-7.3373893,7,5
2023-09-22 07:47:13.990949358+00:00,A0013,43.2522884::-7.3367222,3,9
2023-09-22 07:59:54.882772968+00:00,A0013,43.2525048::-7.3373054,16,9
2023-09-22 08:13:04.892145914+00:00,A0013,43.2525441::-7.3371075,20,8
2023-09-22 08:47:31.608411727+00:00,A0013,43.2525032::-7.3372905,13,9
2023-09-22 09:15:36.781464593+00:00,A0013,43.2522033::-7.3374427,13,9
2023-09-22 09:27:03.488850225+00:00,A0013,43.2524273::-7.3374388,14,9
2023-09-22 09:52:47.806478942+00:00,A0013,43.2526493::-7.3378577,41,9
2023-09-22 10:10:24.489002221+00:00,A0013,43.2524871::-7.3373353,20,6
2023-09-22 10:32:13.860575095+00:00,A0013,43.2523403::-7.3366912,6,6
2023-09-22 10:48:18.750348043+00:00,A0013,43.2522431::-7.33682,5,7
2023-09-22 12:20:17.032152637+00:00,A0013,43.2526962::-7.3373836,32,5
2023-09-22 12:29:44.187228030+00:00,A0013,43.2527124::-7.3372651,13,6
2023-09-22 12:50:29.944817039+00:00,A0013,43.2525473::-7.3371382,8,5
2023-09-22 13:00:04.810459335+00:00,A0013,43.2525668::-7.3371085,4,5
2023-09-22 13:24:25.856941011+00:00,A0013,43.2524942::-7.3367587,5,6
2023-09-22 13:40:48.910132593+00:00,A0013,43.2526939::-7.3371297,7,7
2023-09-22 14:02:23.060604891+00:00,A0013,43.2521311::-7.3371038,11,7
2023-09-22 14:24:14.935032390+00:00,A0013,43.2522971::-7.336983,6,8
2023-09-22 14:39:57.445508231+00:00,A0013,43.2522176::-7.3371433,4,7
2023-09-22 14:56:13.912452111+00:00,A0013,43.2525111::-7.3370512,5,8
2023-09-22 15:13:28.956627523+00:00,A0013,43.2523159::-7.3371032,10,8
2023-09-22 17:28:59.058225552+00:00,A0013,43.252001::-7.3370108,34,5
2023-09-22 17:39:43.970847458+00:00,A0013,43.2513732::-7.3378101,43,5
2023-09-22 17:48:28.901927740+00:00,A0013,43.2510704::-7.3384144,10,8
2023-09-22 18:24:32.001292577+00:00,A0013,43.2513885::-7.3383746,4,7
2023-09-22 18:33:34.947504703+00:00,A0013,43.2512854::-7.3384423,3,7
2023-09-22 19:01:51.755029770+00:00,A0013,43.251183::-7.3386377,4,7
